timestamp,VWC,temp_soil,temp_room,VWC_predict
2017/11/22 12:25,0.366,21.8,20.22,0.288752
2017/11/22 12:30,0.366,21.8,20.15,0.289156
2017/11/22 12:35,0.366,21.8,20.13,0.289271
2017/11/22 12:40,0.366,21.7,20.1,0.288344
2017/11/22 12:45,0.366,21.7,20.1,0.288344
2017/11/22 12:50,0.366,21.7,20.05,0.288632
2017/11/22 12:55,0.366,21.7,20.03,0.288747
2017/11/22 13:00,0.366,21.7,19.96,0.28915
2017/11/22 13:05,0.366,21.7,19.84,0.289842
2017/11/22 13:10,0.366,21.7,19.77,0.290245
2017/11/22 13:15,0.366,21.7,19.72,0.290533
2017/11/22 13:20,0.366,21.7,19.63,0.291052
2017/11/22 13:25,0.365,21.7,19.53,0.291628
2017/11/22 13:30,0.366,21.7,19.46,0.292031
2017/11/22 13:35,0.366,21.6,19.41,0.291219
2017/11/22 13:40,0.365,21.6,19.39,0.291335
2017/11/22 13:45,0.365,21.6,19.39,0.291335
2017/11/22 13:50,0.365,21.6,19.39,0.291335
2017/11/22 13:55,0.365,21.6,19.41,0.291219
2017/11/22 14:00,0.365,21.6,19.44,0.291047
2017/11/22 14:05,0.365,21.6,19.46,0.290931
2017/11/22 14:10,0.365,21.6,19.48,0.290816
2017/11/22 14:15,0.365,21.6,19.48,0.290816
2017/11/22 14:20,0.365,21.6,19.51,0.290643
2017/11/22 14:25,0.365,21.6,19.53,0.290528
2017/11/22 14:30,0.365,21.6,19.58,0.29024
2017/11/22 14:35,0.365,21.6,19.58,0.29024
2017/11/22 14:40,0.365,21.6,19.58,0.29024
2017/11/22 14:45,0.365,21.5,19.58,0.28914
2017/11/22 14:50,0.365,21.5,19.58,0.28914
2017/11/22 14:55,0.365,21.5,19.58,0.28914
2017/11/22 15:00,0.365,21.5,19.55,0.289313
2017/11/22 15:05,0.365,21.5,19.53,0.289428
2017/11/22 15:10,0.365,21.5,19.53,0.289428
2017/11/22 15:15,0.365,21.5,19.48,0.289716
2017/11/22 15:20,0.365,21.5,19.44,0.289947
2017/11/22 15:25,0.365,21.5,19.34,0.290523
2017/11/22 15:30,0.365,21.5,19.32,0.290638
2017/11/22 15:35,0.365,21.5,19.27,0.290926
2017/11/22 15:40,0.365,21.5,19.22,0.291214
2017/11/22 15:45,0.364,21.4,19.2,0.290229
2017/11/22 15:50,0.365,21.4,19.15,0.290518
2017/11/22 15:55,0.365,21.4,19.08,0.290921
2017/11/22 16:00,0.365,21.3,19.01,0.290224
2017/11/22 16:05,0.364,21.3,18.98,0.290397
2017/11/22 16:10,0.364,21.3,18.96,0.290512
2017/11/22 16:15,0.364,21.3,18.94,0.290627
2017/11/22 16:20,0.364,21.3,18.94,0.290627
2017/11/22 16:25,0.364,21.3,18.94,0.290627
2017/11/22 16:30,0.364,21.3,18.91,0.2908
2017/11/22 16:35,0.364,21.3,18.91,0.2908
2017/11/22 16:40,0.364,21.2,18.91,0.2897
2017/11/22 16:45,0.364,21.2,18.91,0.2897
2017/11/22 16:50,0.364,21.2,18.91,0.2897
2017/11/22 16:55,0.364,21.2,18.91,0.2897
2017/11/22 17:00,0.364,21.1,18.89,0.288715
2017/11/22 17:05,0.364,21.1,18.86,0.288888
2017/11/22 17:10,0.364,21.1,18.86,0.288888
2017/11/22 17:15,0.364,21.1,18.86,0.288888
2017/11/22 17:20,0.364,21.1,18.86,0.288888
2017/11/22 17:25,0.364,21.1,18.86,0.288888
2017/11/22 17:30,0.364,21.1,18.84,0.289004
2017/11/22 17:35,0.364,21,18.79,0.288192
2017/11/22 17:40,0.364,21,18.77,0.288307
2017/11/22 17:45,0.364,21,18.79,0.288192
2017/11/22 17:50,0.364,21,18.79,0.288192
2017/11/22 17:55,0.364,21,18.77,0.288307
2017/11/22 18:00,0.364,21,18.77,0.288307
2017/11/22 18:05,0.364,20.9,18.77,0.287207
2017/11/22 18:10,0.364,20.9,18.75,0.287322
2017/11/22 18:15,0.364,20.9,18.72,0.287495
2017/11/22 18:20,0.364,20.9,18.7,0.28761
2017/11/22 18:25,0.364,20.9,18.63,0.288013
2017/11/22 18:30,0.364,20.9,18.58,0.288302
2017/11/22 18:35,0.364,20.9,18.58,0.288302
2017/11/22 18:40,0.364,20.8,18.56,0.287317
2017/11/22 18:45,0.364,20.8,18.51,0.287605
2017/11/22 18:50,0.364,20.8,18.46,0.287893
2017/11/22 18:55,0.364,20.8,18.41,0.288181
2017/11/22 19:00,0.364,20.7,18.39,0.287196
2017/11/22 19:05,0.364,20.7,18.39,0.287196
2017/11/22 19:10,0.364,20.7,18.39,0.287196
2017/11/22 19:15,0.364,20.7,18.41,0.287081
2017/11/22 19:20,0.364,20.7,18.41,0.287081
2017/11/22 19:25,0.364,20.7,18.44,0.286908
2017/11/22 19:30,0.364,20.7,18.44,0.286908
2017/11/22 19:35,0.364,20.6,18.46,0.285693
2017/11/22 19:40,0.364,20.7,18.44,0.286908
2017/11/22 19:45,0.364,20.6,18.44,0.285808
2017/11/22 19:50,0.364,20.6,18.44,0.285808
2017/11/22 19:55,0.364,20.6,18.41,0.285981
2017/11/22 20:00,0.364,20.6,18.39,0.286096
2017/11/22 20:05,0.364,20.5,18.39,0.284996
2017/11/22 20:10,0.364,20.5,18.39,0.284996
2017/11/22 20:15,0.364,20.5,18.39,0.284996
2017/11/22 20:20,0.364,20.5,18.36,0.285169
2017/11/22 20:25,0.364,20.5,18.36,0.285169
2017/11/22 20:30,0.364,20.5,18.36,0.285169
2017/11/22 20:35,0.364,20.5,18.34,0.285284
2017/11/22 20:40,0.364,20.5,18.29,0.285572
2017/11/22 20:45,0.364,20.4,18.25,0.284703
2017/11/22 20:50,0.364,20.4,18.22,0.284876
2017/11/22 20:55,0.364,20.4,18.22,0.284876
2017/11/22 21:00,0.364,20.4,18.2,0.284991
2017/11/22 21:05,0.364,20.3,18.2,0.283891
2017/11/22 21:10,0.364,20.3,18.17,0.284064
2017/11/22 21:15,0.364,20.3,18.15,0.284179
2017/11/22 21:20,0.364,20.3,18.1,0.284467
2017/11/22 21:25,0.364,20.3,18.1,0.284467
2017/11/22 21:30,0.364,20.3,18.08,0.284582
2017/11/22 21:35,0.364,20.3,18.08,0.284582
2017/11/22 21:40,0.364,20.3,18.06,0.284697
2017/11/22 21:45,0.364,20.2,18.06,0.283597
2017/11/22 21:50,0.363,20.2,18.06,0.283597
2017/11/22 21:55,0.364,20.2,18.06,0.283597
2017/11/22 22:00,0.364,20.2,18.06,0.283597
2017/11/22 22:05,0.363,20.2,18.03,0.28377
2017/11/22 22:10,0.364,20.2,18.01,0.283886
2017/11/22 22:15,0.364,20.1,18.01,0.282785
2017/11/22 22:20,0.364,20.1,18.01,0.282785
2017/11/22 22:25,0.364,20.1,17.98,0.282958
2017/11/22 22:30,0.364,20.1,17.96,0.283074
2017/11/22 22:35,0.364,20.1,17.94,0.283189
2017/11/22 22:40,0.364,20.1,17.91,0.283362
2017/11/22 22:45,0.364,20.1,17.89,0.283477
2017/11/22 22:50,0.363,20.1,17.87,0.283592
