timestamp,VWC,temp_soil,temp_room,temp_soil_shifted_1,temp_soil_shifted_2,temp_soil_shifted_3,temp_soil_shifted_4,temp_soil_shifted_5,temp_soil_shifted_6,temp_soil_predict
2017/11/22 21:40,0.364,20.3,18.06,20.3,20.3,20.3,20.3,20.3,20.3,20.2815
2017/11/22 21:45,0.364,20.2,18.06,20.3,20.3,20.3,20.3,20.3,20.3,20.2815
2017/11/22 21:50,0.363,20.2,18.06,20.2,20.3,20.3,20.3,20.3,20.3,20.1782
2017/11/22 21:55,0.364,20.2,18.06,20.2,20.2,20.3,20.3,20.3,20.3,20.179
2017/11/22 22:00,0.364,20.2,18.06,20.2,20.2,20.2,20.3,20.3,20.3,20.1794
2017/11/22 22:05,0.363,20.2,18.03,20.2,20.2,20.2,20.2,20.3,20.3,20.1773
2017/11/22 22:10,0.364,20.2,18.01,20.2,20.2,20.2,20.2,20.2,20.3,20.1795
2017/11/22 22:15,0.364,20.1,18.01,20.2,20.2,20.2,20.2,20.2,20.2,20.1823
2017/11/22 22:20,0.364,20.1,18.01,20.1,20.2,20.2,20.2,20.2,20.2,20.079
2017/11/22 22:25,0.364,20.1,17.98,20.1,20.1,20.2,20.2,20.2,20.2,20.0793
2017/11/22 22:30,0.364,20.1,17.96,20.1,20.1,20.1,20.2,20.2,20.2,20.0794
2017/11/22 22:35,0.364,20.1,17.94,20.1,20.1,20.1,20.1,20.2,20.2,20.0775
2017/11/22 22:40,0.364,20.1,17.91,20.1,20.1,20.1,20.1,20.1,20.2,20.0796
2017/11/22 22:45,0.364,20.1,17.89,20.1,20.1,20.1,20.1,20.1,20.1,20.0821
2017/11/22 22:50,0.363,20.1,17.87,20.1,20.1,20.1,20.1,20.1,20.1,20.0818
2017/11/22 22:55,0.363,20,17.82,20.1,20.1,20.1,20.1,20.1,20.1,20.0812
2017/11/22 23:00,0.363,20,17.79,20,20.1,20.1,20.1,20.1,20.1,19.9775
2017/11/22 23:05,0.364,20,17.77,20,20,20.1,20.1,20.1,20.1,19.9779
2017/11/22 23:10,0.364,20,17.72,20,20,20,20.1,20.1,20.1,19.9777
2017/11/22 23:15,0.363,19.9,17.7,20,20,20,20,20.1,20.1,19.9758
2017/11/22 23:20,0.363,19.9,17.67,19.9,20,20,20,20,20.1,19.8745
2017/11/22 23:25,0.364,19.9,17.67,19.9,19.9,20,20,20,20,19.878
2017/11/22 23:30,0.363,19.9,17.67,19.9,19.9,19.9,20,20,20,19.8784
2017/11/22 23:35,0.364,19.9,17.63,19.9,19.9,19.9,19.9,20,20,19.8762
2017/11/22 23:40,0.363,19.9,17.63,19.9,19.9,19.9,19.9,19.9,20,19.8787
2017/11/22 23:45,0.363,19.9,17.56,19.9,19.9,19.9,19.9,19.9,19.9,19.8805
2017/11/22 23:50,0.363,19.8,17.48,19.9,19.9,19.9,19.9,19.9,19.9,19.8795
2017/11/22 23:55,0.363,19.8,17.39,19.8,19.9,19.9,19.9,19.9,19.9,19.775
2017/11/23 00:00,0.363,19.8,17.34,19.8,19.8,19.9,19.9,19.9,19.9,19.7751
2017/11/23 00:05,0.364,19.7,17.29,19.8,19.8,19.8,19.9,19.9,19.9,19.7748
2017/11/23 00:10,0.363,19.7,17.29,19.7,19.8,19.8,19.8,19.9,19.9,19.6699
2017/11/23 00:15,0.364,19.7,17.22,19.7,19.7,19.8,19.8,19.8,19.9,19.6721
2017/11/23 00:20,0.363,19.7,17.18,19.7,19.7,19.7,19.8,19.8,19.8,19.6747
2017/11/23 00:25,0.363,19.7,17.13,19.7,19.7,19.7,19.7,19.8,19.8,19.6725
2017/11/23 00:30,0.363,19.7,17.08,19.7,19.7,19.7,19.7,19.7,19.8,19.6742
2017/11/23 00:35,0.363,19.7,17.06,19.7,19.7,19.7,19.7,19.7,19.7,19.6767
2017/11/23 00:40,0.363,19.7,17.03,19.7,19.7,19.7,19.7,19.7,19.7,19.6763
2017/11/23 00:45,0.363,19.7,16.98,19.7,19.7,19.7,19.7,19.7,19.7,19.6757
2017/11/23 00:50,0.363,19.6,17.01,19.7,19.7,19.7,19.7,19.7,19.7,19.6761
2017/11/23 00:55,0.363,19.6,17.01,19.6,19.7,19.7,19.7,19.7,19.7,19.5728
2017/11/23 01:00,0.363,19.6,16.98,19.6,19.6,19.7,19.7,19.7,19.7,19.5731
2017/11/23 01:05,0.363,19.5,16.94,19.6,19.6,19.6,19.7,19.7,19.7,19.573
2017/11/23 01:10,0.363,19.6,16.91,19.5,19.6,19.6,19.6,19.7,19.7,19.4677
2017/11/23 01:15,0.363,19.5,16.94,19.6,19.5,19.6,19.6,19.6,19.7,19.5745
2017/11/23 01:20,0.363,19.5,16.87,19.5,19.6,19.5,19.6,19.6,19.6,19.4727
2017/11/23 01:25,0.363,19.5,16.82,19.5,19.5,19.6,19.5,19.6,19.6,19.4708
2017/11/23 01:30,0.363,19.5,16.79,19.5,19.5,19.5,19.6,19.5,19.6,19.4748
2017/11/23 01:35,0.363,19.4,16.82,19.5,19.5,19.5,19.5,19.6,19.5,19.4739
2017/11/23 01:40,0.363,19.4,16.79,19.4,19.5,19.5,19.5,19.5,19.6,19.3699
2017/11/23 01:45,0.363,19.4,16.77,19.4,19.4,19.5,19.5,19.5,19.5,19.3731
2017/11/23 01:50,0.363,19.4,16.79,19.4,19.4,19.4,19.5,19.5,19.5,19.3738
2017/11/23 01:55,0.363,19.4,16.82,19.4,19.4,19.4,19.4,19.5,19.5,19.3725
2017/11/23 02:00,0.363,19.4,16.82,19.4,19.4,19.4,19.4,19.4,19.5,19.375
2017/11/23 02:05,0.363,19.4,16.84,19.4,19.4,19.4,19.4,19.4,19.4,19.378
2017/11/23 02:10,0.363,19.3,16.82,19.4,19.4,19.4,19.4,19.4,19.4,19.3777
2017/11/23 02:15,0.363,19.3,16.84,19.3,19.4,19.4,19.4,19.4,19.4,19.2747
2017/11/23 02:20,0.363,19.3,16.82,19.3,19.3,19.4,19.4,19.4,19.4,19.2752
2017/11/23 02:25,0.363,19.3,16.82,19.3,19.3,19.3,19.4,19.4,19.4,19.2756
2017/11/23 02:30,0.363,19.3,16.82,19.3,19.3,19.3,19.3,19.4,19.4,19.2739
2017/11/23 02:35,0.363,19.2,16.79,19.3,19.3,19.3,19.3,19.3,19.4,19.2759
2017/11/23 02:40,0.363,19.2,16.77,19.2,19.3,19.3,19.3,19.3,19.3,19.1752
2017/11/23 02:45,0.363,19.2,16.72,19.2,19.2,19.3,19.3,19.3,19.3,19.1753
2017/11/23 02:50,0.363,19.2,16.7,19.2,19.2,19.2,19.3,19.3,19.3,19.1754
2017/11/23 02:55,0.363,19.2,16.68,19.2,19.2,19.2,19.2,19.3,19.3,19.1735
2017/11/23 03:00,0.363,19.2,16.63,19.2,19.2,19.2,19.2,19.2,19.3,19.1752
2017/11/23 03:05,0.363,19.1,16.58,19.2,19.2,19.2,19.2,19.2,19.2,19.1774
2017/11/23 03:10,0.363,19.1,16.53,19.1,19.2,19.2,19.2,19.2,19.2,19.0734
2017/11/23 03:15,0.363,19.1,16.48,19.1,19.1,19.2,19.2,19.2,19.2,19.0735
2017/11/23 03:20,0.363,19.1,16.41,19.1,19.1,19.1,19.2,19.2,19.2,19.0729
2017/11/23 03:25,0.363,19.1,16.37,19.1,19.1,19.1,19.1,19.2,19.2,19.0708
2017/11/23 03:30,0.363,19.1,16.34,19.1,19.1,19.1,19.1,19.1,19.2,19.0728
2017/11/23 03:35,0.363,19,16.29,19.1,19.1,19.1,19.1,19.1,19.1,19.0749
2017/11/23 03:40,0.363,19,16.27,19,19.1,19.1,19.1,19.1,19.1,18.9714
2017/11/23 03:45,0.363,19,16.25,19,19,19.1,19.1,19.1,19.1,18.9719
2017/11/23 03:50,0.363,19,16.29,19,19,19,19.1,19.1,19.1,18.9728
2017/11/23 03:55,0.363,19,16.29,19,19,19,19,19.1,19.1,18.9711
2017/11/23 04:00,0.363,18.9,16.25,19,19,19,19,19,19.1,18.973
2017/11/23 04:05,0.363,18.9,16.22,18.9,19,19,19,19,19,18.8721
2017/11/23 04:10,0.363,18.9,16.17,18.9,18.9,19,19,19,19,18.8722
2017/11/23 04:15,0.363,18.9,16.15,18.9,18.9,18.9,19,19,19,18.8723
2017/11/23 04:20,0.363,18.8,16.13,18.9,18.9,18.9,18.9,19,19,18.8704
2017/11/23 04:25,0.363,18.8,16.13,18.8,18.9,18.9,18.9,18.9,19,18.7695
2017/11/23 04:30,0.363,18.8,16.1,18.8,18.8,18.9,18.9,18.9,18.9,18.7727
2017/11/23 04:35,0.363,18.8,16.1,18.8,18.8,18.8,18.9,18.9,18.9,18.773
2017/11/23 04:40,0.363,18.8,16.08,18.8,18.8,18.8,18.8,18.9,18.9,18.7712
2017/11/23 04:45,0.363,18.8,16.06,18.8,18.8,18.8,18.8,18.8,18.9,18.7733
2017/11/23 04:50,0.363,18.8,16.06,18.8,18.8,18.8,18.8,18.8,18.8,18.7761
2017/11/23 04:55,0.363,18.8,16.06,18.8,18.8,18.8,18.8,18.8,18.8,18.7761
2017/11/23 05:00,0.363,18.8,16.06,18.8,18.8,18.8,18.8,18.8,18.8,18.7761
2017/11/23 05:05,0.363,18.7,16.06,18.8,18.8,18.8,18.8,18.8,18.8,18.7761
2017/11/23 05:10,0.363,18.7,16.03,18.7,18.8,18.8,18.8,18.8,18.8,18.6724
2017/11/23 05:15,0.363,18.7,16.03,18.7,18.7,18.8,18.8,18.8,18.8,18.6731
2017/11/23 05:20,0.363,18.7,16.01,18.7,18.7,18.7,18.8,18.8,18.8,18.6732
2017/11/23 05:25,0.363,18.7,16.01,18.7,18.7,18.7,18.7,18.8,18.8,18.6716
2017/11/23 05:30,0.363,18.7,16.01,18.7,18.7,18.7,18.7,18.7,18.8,18.674
2017/11/23 05:35,0.363,18.6,16.01,18.7,18.7,18.7,18.7,18.7,18.7,18.6768
2017/11/23 05:40,0.363,18.6,16.01,18.6,18.7,18.7,18.7,18.7,18.7,18.5735
2017/11/23 05:45,0.363,18.6,16.01,18.6,18.6,18.7,18.7,18.7,18.7,18.5742
2017/11/23 05:50,0.363,18.6,15.98,18.6,18.6,18.6,18.7,18.7,18.7,18.5742
2017/11/23 05:55,0.363,18.6,15.98,18.6,18.6,18.6,18.6,18.7,18.7,18.5726
2017/11/23 06:00,0.363,18.6,15.96,18.6,18.6,18.6,18.6,18.6,18.7,18.5748
2017/11/23 06:05,0.363,18.6,15.94,18.6,18.6,18.6,18.6,18.6,18.6,18.5773
2017/11/23 06:10,0.363,18.6,15.94,18.6,18.6,18.6,18.6,18.6,18.6,18.5773
2017/11/23 06:15,0.363,18.5,15.94,18.6,18.6,18.6,18.6,18.6,18.6,18.5773
2017/11/23 06:20,0.363,18.5,15.94,18.5,18.6,18.6,18.6,18.6,18.6,18.474
2017/11/23 06:25,0.363,18.5,15.96,18.5,18.5,18.6,18.6,18.6,18.6,18.475
2017/11/23 06:30,0.363,18.5,15.96,18.5,18.5,18.5,18.6,18.6,18.6,18.4754
2017/11/23 06:35,0.363,18.4,15.96,18.5,18.5,18.5,18.5,18.6,18.6,18.4737
2017/11/23 06:40,0.363,18.4,15.96,18.4,18.5,18.5,18.5,18.5,18.6,18.3729
2017/11/23 06:45,0.363,18.4,15.96,18.4,18.4,18.5,18.5,18.5,18.5,18.3764
2017/11/23 06:50,0.363,18.4,15.96,18.4,18.4,18.4,18.5,18.5,18.5,18.3767
2017/11/23 06:55,0.363,18.4,15.96,18.4,18.4,18.4,18.4,18.5,18.5,18.3751
2017/11/23 07:00,0.363,18.4,15.96,18.4,18.4,18.4,18.4,18.4,18.5,18.3775
2017/11/23 07:05,0.363,18.4,15.98,18.4,18.4,18.4,18.4,18.4,18.4,18.3806
2017/11/23 07:10,0.363,18.4,15.96,18.4,18.4,18.4,18.4,18.4,18.4,18.3803
2017/11/23 07:15,0.363,18.4,16.01,18.4,18.4,18.4,18.4,18.4,18.4,18.381
2017/11/23 07:20,0.363,18.4,16.01,18.4,18.4,18.4,18.4,18.4,18.4,18.381
2017/11/23 07:25,0.363,18.4,16.03,18.4,18.4,18.4,18.4,18.4,18.4,18.3812
2017/11/23 07:30,0.363,18.3,16.08,18.4,18.4,18.4,18.4,18.4,18.4,18.3819
2017/11/23 07:35,0.363,18.3,16.1,18.3,18.4,18.4,18.4,18.4,18.4,18.2789
2017/11/23 07:40,0.363,18.3,16.1,18.3,18.3,18.4,18.4,18.4,18.4,18.2796
2017/11/23 07:45,0.363,18.3,16.1,18.3,18.3,18.3,18.4,18.4,18.4,18.28
2017/11/23 07:50,0.362,18.3,16.1,18.3,18.3,18.3,18.3,18.4,18.4,18.2783
2017/11/23 07:55,0.362,18.3,16.08,18.3,18.3,18.3,18.3,18.3,18.4,18.2805
2017/11/23 08:00,0.363,18.3,16.08,18.3,18.3,18.3,18.3,18.3,18.3,18.2833
2017/11/23 08:05,0.363,18.3,16.1,18.3,18.3,18.3,18.3,18.3,18.3,18.2835
2017/11/23 08:10,0.363,18.2,16.1,18.3,18.3,18.3,18.3,18.3,18.3,18.2835
2017/11/23 08:15,0.363,18.2,16.08,18.2,18.3,18.3,18.3,18.3,18.3,18.18
2017/11/23 08:20,0.363,18.2,16.1,18.2,18.2,18.3,18.3,18.3,18.3,18.181
2017/11/23 08:25,0.363,18.2,16.13,18.2,18.2,18.2,18.3,18.3,18.3,18.1818
2017/11/23 08:30,0.362,18.2,16.1,18.2,18.2,18.2,18.2,18.3,18.3,18.1797
2017/11/23 08:35,0.363,18.2,16.13,18.2,18.2,18.2,18.2,18.2,18.3,18.1825
2017/11/23 08:40,0.362,18.2,16.08,18.2,18.2,18.2,18.2,18.2,18.2,18.1847
2017/11/23 08:45,0.362,18.2,16.06,18.2,18.2,18.2,18.2,18.2,18.2,18.1844
2017/11/23 08:50,0.363,18.2,16.01,18.2,18.2,18.2,18.2,18.2,18.2,18.1837
2017/11/23 08:55,0.363,18.2,16.01,18.2,18.2,18.2,18.2,18.2,18.2,18.1837
2017/11/23 09:00,0.362,18.2,16.01,18.2,18.2,18.2,18.2,18.2,18.2,18.1837
2017/11/23 09:05,0.362,18.2,16.03,18.2,18.2,18.2,18.2,18.2,18.2,18.184
2017/11/23 09:10,0.362,18.2,16.06,18.2,18.2,18.2,18.2,18.2,18.2,18.1844
2017/11/23 09:15,0.362,18.2,16.08,18.2,18.2,18.2,18.2,18.2,18.2,18.1847
2017/11/23 09:20,0.362,18.2,16.03,18.2,18.2,18.2,18.2,18.2,18.2,18.184
2017/11/23 09:25,0.362,18.1,16.03,18.2,18.2,18.2,18.2,18.2,18.2,18.184
2017/11/23 09:30,0.362,18.1,16.03,18.1,18.2,18.2,18.2,18.2,18.2,18.0807
2017/11/23 09:35,0.362,18.1,16.01,18.1,18.1,18.2,18.2,18.2,18.2,18.0812
2017/11/23 09:40,0.362,18.1,16.01,18.1,18.1,18.1,18.2,18.2,18.2,18.0816
2017/11/23 09:45,0.362,18.1,16.03,18.1,18.1,18.1,18.1,18.2,18.2,18.0802
2017/11/23 09:50,0.362,18.1,16.08,18.1,18.1,18.1,18.1,18.1,18.2,18.0833
2017/11/23 09:55,0.362,18,16.1,18.1,18.1,18.1,18.1,18.1,18.1,18.0863
2017/11/23 10:00,0.362,18,16.13,18,18.1,18.1,18.1,18.1,18.1,17.9834
2017/11/23 10:05,0.362,18,16.13,18,18,18.1,18.1,18.1,18.1,17.9841
2017/11/23 10:10,0.362,18,16.15,18,18,18,18.1,18.1,18.1,17.9848
2017/11/23 10:15,0.362,18,16.17,18,18,18,18,18.1,18.1,17.9834
2017/11/23 10:20,0.362,18,16.15,18,18,18,18,18,18.1,17.9856
2017/11/23 10:25,0.362,18,16.2,18,18,18,18,18,18,17.989
2017/11/23 10:30,0.362,18,16.22,18,18,18,18,18,18,17.9893
2017/11/23 10:35,0.362,18,16.2,18,18,18,18,18,18,17.989
2017/11/23 10:40,0.362,18,16.27,18,18,18,18,18,18,17.9899
2017/11/23 10:45,0.362,18,16.29,18,18,18,18,18,18,17.9902
2017/11/23 10:50,0.362,18,16.25,18,18,18,18,18,18,17.9897
2017/11/23 10:55,0.362,18,16.25,18,18,18,18,18,18,17.9897
2017/11/23 11:00,0.362,18,16.25,18,18,18,18,18,18,17.9897
2017/11/23 11:05,0.362,18,16.22,18,18,18,18,18,18,17.9893
2017/11/23 11:10,0.362,18,16.25,18,18,18,18,18,18,17.9897
2017/11/23 11:15,0.362,18,16.29,18,18,18,18,18,18,17.9902
2017/11/23 11:20,0.362,18,16.29,18,18,18,18,18,18,17.9902
2017/11/23 11:25,0.362,18,16.29,18,18,18,18,18,18,17.9902
2017/11/23 11:30,0.362,18,16.34,18,18,18,18,18,18,17.9908
2017/11/23 11:35,0.362,18,16.34,18,18,18,18,18,18,17.9908
2017/11/23 11:40,0.362,18,16.32,18,18,18,18,18,18,17.9906
2017/11/23 11:45,0.362,18,16.27,18,18,18,18,18,18,17.9899
2017/11/23 11:50,0.362,18,16.27,18,18,18,18,18,18,17.9899
2017/11/23 11:55,0.361,18,16.25,18,18,18,18,18,18,17.9897
2017/11/23 12:00,0.361,18,16.25,18,18,18,18,18,18,17.9897
2017/11/23 12:05,0.362,18,16.22,18,18,18,18,18,18,17.9893
2017/11/23 12:10,0.361,18,16.22,18,18,18,18,18,18,17.9893
2017/11/23 12:15,0.361,17.9,16.2,18,18,18,18,18,18,17.989
2017/11/23 12:20,0.361,18,16.22,17.9,18,18,18,18,18,17.886
2017/11/23 12:25,0.361,18,16.25,18,17.9,18,18,18,18,17.9904
2017/11/23 12:30,0.361,17.9,16.27,18,18,17.9,18,18,18,17.9903
2017/11/23 12:35,0.361,17.9,16.27,17.9,18,18,17.9,18,18,17.885
2017/11/23 12:40,0.361,17.9,16.27,17.9,17.9,18,18,17.9,18,17.8898
2017/11/23 12:45,0.361,17.9,16.32,17.9,17.9,17.9,18,18,17.9,17.8912
2017/11/23 12:50,0.361,18,16.37,17.9,17.9,17.9,17.9,18,18,17.8874
2017/11/23 12:55,0.361,18,16.41,18,17.9,17.9,17.9,17.9,18,17.9937
2017/11/23 13:00,0.361,18,16.44,18,18,17.9,17.9,17.9,17.9,17.9961
2017/11/23 13:05,0.361,18,16.44,18,18,18,17.9,17.9,17.9,17.9957
2017/11/23 13:10,0.361,17.9,16.41,18,18,18,18,17.9,17.9,17.997
2017/11/23 13:15,0.361,17.9,16.41,17.9,18,18,18,18,17.9,17.8912
2017/11/23 13:20,0.361,17.9,16.44,17.9,17.9,18,18,18,18,17.8896
2017/11/23 13:25,0.361,17.9,16.44,17.9,17.9,17.9,18,18,18,17.89
2017/11/23 13:30,0.361,17.9,16.41,17.9,17.9,17.9,17.9,18,18,17.888
2017/11/23 13:35,0.361,17.9,16.44,17.9,17.9,17.9,17.9,17.9,18,17.8908
2017/11/23 13:40,0.361,17.9,16.39,17.9,17.9,17.9,17.9,17.9,17.9,17.8929
2017/11/23 13:45,0.361,17.9,16.39,17.9,17.9,17.9,17.9,17.9,17.9,17.8929
2017/11/23 13:50,0.361,17.9,16.37,17.9,17.9,17.9,17.9,17.9,17.9,17.8926
2017/11/23 13:55,0.36,17.9,16.37,17.9,17.9,17.9,17.9,17.9,17.9,17.8926
2017/11/23 14:00,0.361,17.9,16.37,17.9,17.9,17.9,17.9,17.9,17.9,17.8926
2017/11/23 14:05,0.36,17.9,16.37,17.9,17.9,17.9,17.9,17.9,17.9,17.8926
2017/11/23 14:10,0.36,17.9,16.39,17.9,17.9,17.9,17.9,17.9,17.9,17.8929
2017/11/23 14:15,0.36,17.9,16.39,17.9,17.9,17.9,17.9,17.9,17.9,17.8929
2017/11/23 14:20,0.36,17.8,16.39,17.9,17.9,17.9,17.9,17.9,17.9,17.8929
2017/11/23 14:25,0.36,17.8,16.39,17.8,17.9,17.9,17.9,17.9,17.9,17.7896
2017/11/23 14:30,0.36,17.8,16.37,17.8,17.8,17.9,17.9,17.9,17.9,17.7901
2017/11/23 14:35,0.36,17.8,16.34,17.8,17.8,17.8,17.9,17.9,17.9,17.7901
2017/11/23 14:40,0.36,17.8,16.29,17.8,17.8,17.8,17.8,17.9,17.9,17.7878
2017/11/23 14:45,0.36,17.8,16.29,17.8,17.8,17.8,17.8,17.8,17.9,17.7902
2017/11/23 14:50,0.36,17.8,16.29,17.8,17.8,17.8,17.8,17.8,17.8,17.793
2017/11/23 14:55,0.36,17.8,16.27,17.8,17.8,17.8,17.8,17.8,17.8,17.7927
2017/11/23 15:00,0.36,17.8,16.25,17.8,17.8,17.8,17.8,17.8,17.8,17.7924
2017/11/23 15:05,0.36,17.8,16.22,17.8,17.8,17.8,17.8,17.8,17.8,17.792
2017/11/23 15:10,0.36,17.8,16.2,17.8,17.8,17.8,17.8,17.8,17.8,17.7918
2017/11/23 15:15,0.36,17.7,16.2,17.8,17.8,17.8,17.8,17.8,17.8,17.7918
2017/11/23 15:20,0.36,17.7,16.15,17.7,17.8,17.8,17.8,17.8,17.8,17.6878
2017/11/23 15:25,0.36,17.7,16.15,17.7,17.7,17.8,17.8,17.8,17.8,17.6886
2017/11/23 15:30,0.36,17.7,16.13,17.7,17.7,17.7,17.8,17.8,17.8,17.6887
2017/11/23 15:35,0.36,17.7,16.1,17.7,17.7,17.7,17.7,17.8,17.8,17.6867
2017/11/23 15:40,0.36,17.7,16.08,17.7,17.7,17.7,17.7,17.7,17.8,17.6888
2017/11/23 15:45,0.36,17.7,16.1,17.7,17.7,17.7,17.7,17.7,17.7,17.6919
2017/11/23 15:50,0.36,17.7,16.1,17.7,17.7,17.7,17.7,17.7,17.7,17.6919
2017/11/23 15:55,0.36,17.7,16.13,17.7,17.7,17.7,17.7,17.7,17.7,17.6922
2017/11/23 16:00,0.36,17.6,16.1,17.7,17.7,17.7,17.7,17.7,17.7,17.6919
2017/11/23 16:05,0.36,17.6,16.1,17.6,17.7,17.7,17.7,17.7,17.7,17.5886
2017/11/23 16:10,0.36,17.6,16.13,17.6,17.6,17.7,17.7,17.7,17.7,17.5897
2017/11/23 16:15,0.36,17.6,16.15,17.6,17.6,17.6,17.7,17.7,17.7,17.5903
2017/11/23 16:20,0.36,17.6,16.15,17.6,17.6,17.6,17.6,17.7,17.7,17.5887
2017/11/23 16:25,0.36,17.6,16.1,17.6,17.6,17.6,17.6,17.6,17.7,17.5905
2017/11/23 16:30,0.36,17.6,16.08,17.6,17.6,17.6,17.6,17.6,17.6,17.593
2017/11/23 16:35,0.359,17.6,16.06,17.6,17.6,17.6,17.6,17.6,17.6,17.5927
2017/11/23 16:40,0.36,17.6,16.06,17.6,17.6,17.6,17.6,17.6,17.6,17.5927
2017/11/23 16:45,0.36,17.6,16.06,17.6,17.6,17.6,17.6,17.6,17.6,17.5927
2017/11/23 16:50,0.359,17.6,16.1,17.6,17.6,17.6,17.6,17.6,17.6,17.5932
2017/11/23 16:55,0.36,17.6,16.13,17.6,17.6,17.6,17.6,17.6,17.6,17.5936
2017/11/23 17:00,0.36,17.6,16.15,17.6,17.6,17.6,17.6,17.6,17.6,17.5939
2017/11/23 17:05,0.359,17.5,16.15,17.6,17.6,17.6,17.6,17.6,17.6,17.5939
2017/11/23 17:10,0.36,17.5,16.2,17.5,17.6,17.6,17.6,17.6,17.6,17.4913
2017/11/23 17:15,0.359,17.5,16.22,17.5,17.5,17.6,17.6,17.6,17.6,17.4923
2017/11/23 17:20,0.359,17.5,16.25,17.5,17.5,17.5,17.6,17.6,17.6,17.493
2017/11/23 17:25,0.359,17.5,16.27,17.5,17.5,17.5,17.5,17.6,17.6,17.4917
2017/11/23 17:30,0.359,17.5,16.27,17.5,17.5,17.5,17.5,17.5,17.6,17.4941
2017/11/23 17:35,0.359,17.5,16.29,17.5,17.5,17.5,17.5,17.5,17.5,17.4971
2017/11/23 17:40,0.36,17.5,16.32,17.5,17.5,17.5,17.5,17.5,17.5,17.4975
2017/11/23 17:45,0.359,17.5,16.34,17.5,17.5,17.5,17.5,17.5,17.5,17.4978
2017/11/23 17:50,0.359,17.5,16.37,17.5,17.5,17.5,17.5,17.5,17.5,17.4982
2017/11/23 17:55,0.359,17.5,16.44,17.5,17.5,17.5,17.5,17.5,17.5,17.4991
2017/11/23 18:00,0.359,17.5,16.48,17.5,17.5,17.5,17.5,17.5,17.5,17.4996
2017/11/23 18:05,0.359,17.5,16.51,17.5,17.5,17.5,17.5,17.5,17.5,17.5
2017/11/23 18:10,0.359,17.5,16.53,17.5,17.5,17.5,17.5,17.5,17.5,17.5003
2017/11/23 18:15,0.359,17.4,16.58,17.5,17.5,17.5,17.5,17.5,17.5,17.5009
2017/11/23 18:20,0.359,17.4,16.63,17.4,17.5,17.5,17.5,17.5,17.5,17.3983
2017/11/23 18:25,0.359,17.4,16.68,17.4,17.4,17.5,17.5,17.5,17.5,17.3997
2017/11/23 18:30,0.359,17.4,16.68,17.4,17.4,17.4,17.5,17.5,17.5,17.4001
2017/11/23 18:35,0.359,17.4,16.7,17.4,17.4,17.4,17.4,17.5,17.5,17.3987
2017/11/23 18:40,0.359,17.4,16.7,17.4,17.4,17.4,17.4,17.4,17.5,17.4011
2017/11/23 18:45,0.359,17.4,16.68,17.4,17.4,17.4,17.4,17.4,17.4,17.4036
2017/11/23 18:50,0.359,17.4,16.77,17.4,17.4,17.4,17.4,17.4,17.4,17.4048
2017/11/23 18:55,0.359,17.4,16.84,17.4,17.4,17.4,17.4,17.4,17.4,17.4057
2017/11/23 19:00,0.359,17.4,16.91,17.4,17.4,17.4,17.4,17.4,17.4,17.4066
2017/11/23 19:05,0.359,17.4,16.91,17.4,17.4,17.4,17.4,17.4,17.4,17.4066
2017/11/23 19:10,0.359,17.4,16.94,17.4,17.4,17.4,17.4,17.4,17.4,17.407
2017/11/23 19:15,0.359,17.4,16.98,17.4,17.4,17.4,17.4,17.4,17.4,17.4076
2017/11/23 19:20,0.359,17.4,17.03,17.4,17.4,17.4,17.4,17.4,17.4,17.4082
2017/11/23 19:25,0.359,17.4,17.08,17.4,17.4,17.4,17.4,17.4,17.4,17.4089
2017/11/23 19:30,0.359,17.4,17.1,17.4,17.4,17.4,17.4,17.4,17.4,17.4091
2017/11/23 19:35,0.359,17.4,17.1,17.4,17.4,17.4,17.4,17.4,17.4,17.4091
2017/11/23 19:40,0.359,17.4,17.15,17.4,17.4,17.4,17.4,17.4,17.4,17.4098
2017/11/23 19:45,0.359,17.4,17.1,17.4,17.4,17.4,17.4,17.4,17.4,17.4091
2017/11/23 19:50,0.359,17.4,17.06,17.4,17.4,17.4,17.4,17.4,17.4,17.4086
2017/11/23 19:55,0.359,17.4,17.06,17.4,17.4,17.4,17.4,17.4,17.4,17.4086
2017/11/23 20:00,0.359,17.4,17.1,17.4,17.4,17.4,17.4,17.4,17.4,17.4091
2017/11/23 20:05,0.359,17.4,17.13,17.4,17.4,17.4,17.4,17.4,17.4,17.4095
2017/11/23 20:10,0.359,17.4,17.15,17.4,17.4,17.4,17.4,17.4,17.4,17.4098
2017/11/23 20:15,0.359,17.4,17.2,17.4,17.4,17.4,17.4,17.4,17.4,17.4105
2017/11/23 20:20,0.359,17.4,17.2,17.4,17.4,17.4,17.4,17.4,17.4,17.4105
2017/11/23 20:25,0.359,17.4,17.18,17.4,17.4,17.4,17.4,17.4,17.4,17.4102
2017/11/23 20:30,0.359,17.3,17.18,17.4,17.4,17.4,17.4,17.4,17.4,17.4102
2017/11/23 20:35,0.359,17.4,17.15,17.3,17.4,17.4,17.4,17.4,17.4,17.3065
2017/11/23 20:40,0.359,17.4,17.1,17.4,17.3,17.4,17.4,17.4,17.4,17.4099
2017/11/23 20:45,0.359,17.4,17.13,17.4,17.4,17.3,17.4,17.4,17.4,17.4099
2017/11/23 20:50,0.359,17.4,17.13,17.4,17.4,17.4,17.3,17.4,17.4,17.4079
